temperatura_promedio,humedad_relativa,presion_atmosferica,velocidad_viento,direccion_viento,precipitacion,radiacion_solar,nubosidad,indice_confort,estacion,fecha_medicion
16.701593905413034,88.57323617091066,986.3889749057003,19.540380417013026,,4.554733072400575,465.8335814484197,32.954520144124466,42.0,Estación A,2023-02-13
17.251985051482876,37.67487189155926,1043.2243095175181,46.52950350958305,42.16155269638093,0.14748031254924743,,95.08364013021455,40.0,Estación E,2023-10-07
5.899881443228168,34.89929405344225,963.0767993040599,45.76415198395103,312.3736423137345,3.0291703826485445,245.2814100395052,65.59929763718682,40.0,,2023-08-13
32.9948423518279,59.28884416065883,1004.8765913654436,6.436168438002493,341.1872151144673,3.402571681088922,442.8695856527297,,42.0,Estación A,2023-05-04
-4.611177015367045,95.0174505648599,973.3475041445741,23.88891213955015,269.1034096728734,12.000509257936152,,65.58192386528407,42.0,Estación A,2023-12-19
-0.4455970856479219,41.17766840490492,973.7816545637073,9.237585230148614,26.138783114766447,8.373263525076208,327.4290737501797,18.091822632782772,40.0,Estación E,2023-05-17
25.358657109794443,61.71390999039008,964.3303052842829,10.79213054148661,47.81241330342928,4.75566053591789,450.7217828761747,6.211461601548518,39.5,Estación D,2023-12-21
24.054049346560312,86.56312000025235,1042.9416837032045,24.10842581623648,154.23520305098762,1.9128115779290975,792.7073535910894,95.26099631776245,40.0,Estación E,2023-04-06
22.267756138047172,32.94108892978224,1042.8999035675731,16.116016808747304,333.3399830238645,2.1927824153203828,847.0735739752149,84.95064448433934,39.5,Estación D,2023-07-01
18.918679990273244,37.9084809991196,1001.1078195409541,8.669831404097678,221.76190123756257,10.01766905371368,15.723008237161773,92.70959293130508,39.0,Estación B,2023-12-03
8.91024419458895,90.93098548773187,1030.4168574020803,11.288634339333614,247.5062639553147,1.7447243631126588,948.344538512314,10.350746836673652,42.0,Estación A,2023-02-10
4.855511733731754,87.11115646774371,981.3150520896465,29.287416754070545,305.6319528796077,9.172508609146284,369.6937000375774,21.455464818089986,39.5,Estación D,2023-05-26
30.373824565236724,40.964466939846254,957.2965124330775,31.69634326948099,,2.0771419852453428,540.4406823140757,94.24660721298275,39.5,Estación D,2023-03-26
32.7383107572915,91.98570365999424,1000.9702797935697,18.306468442956493,160.76201034713813,5.247259948697893,397.2879788210242,55.71260736634167,39.5,Estación D,2023-05-10
25.14199291029666,44.602559612696076,1044.6293157493324,14.909637671270254,124.92986493591026,3.701736483591571,841.8217141524952,97.05958931556471,41.5,Estación C,2023-12-10
28.558851474634764,77.87253854348864,1023.0623375228057,,89.10186207084158,0.9909291456914344,152.41285699629137,84.83047206454819,42.0,Estación A,2023-08-04
12.184428187907894,57.53507052244605,1026.5497590531395,33.87035846574317,258.3330790045694,2.7684323665217363,482.90903492001434,58.536497595699124,42.0,Estación A,2023-04-12
0.49557738820986685,75.58344996632903,1044.1469994916913,39.04553823975773,112.36973488513337,2.937698530529479,959.3937709593728,0.3085702334630236,42.0,Estación A,2023-11-16
11.080651189688126,84.58090382433699,1019.3671941098387,20.481435389815157,331.2416131019571,6.338791217706712,616.4393153941234,45.09319290795227,39.5,Estación D,2023-02-15
19.972537329858483,69.28574360197368,951.6876362074121,,208.34769817292693,0.9891302945384335,859.4920434467311,25.269107266561686,39.5,Estación D,2023-07-06
21.98751807013994,80.4050102057918,,22.90141142773384,,3.348256107851743,423.1206364386598,16.69673931246428,39.5,Estación D,2023-04-01
22.673166586862493,,966.3922329206033,5.815929210964016,222.01413954000685,2.635433457466259,685.8344836074021,1.6579522432272897,42.0,Estación A,2023-03-24
31.585631881904,34.94599719437911,994.3863644095836,32.18867531808971,27.18018521581385,,617.371274652982,,40.0,Estación E,2023-10-11
26.710400138697594,30.99331353815148,1024.9328314188556,13.419091750640588,192.54967201535635,5.608859770368727,925.5861685775803,76.9627586827873,39.0,Estación B,2023-11-22
14.086459214896195,45.92242447541041,971.0068028860288,0.621669381099077,177.55512911199563,2.884345967217144,205.91271185651095,11.493249847575749,39.0,Estación B,2023-01-23
28.919619275765108,83.06825458808447,964.0264146423041,,98.65090255422707,2.641426890609417,409.82722876567277,86.19462011691742,42.0,Estación A,2023-02-19
29.5359463763167,73.90680691373437,989.8877233159765,2.793894405594294,59.03651198347077,10.015269789981328,836.448609295696,54.42611778341856,40.0,Estación E,2023-05-23
15.755956254918875,85.6272324099936,1019.8377718938702,8.045633348665488,34.565666682197914,0.49248533327779187,559.4845004752211,65.51900079850455,40.0,Estación E,2023-01-10
-3.17922781789139,46.678108462488424,,10.712650996787875,125.5173227475504,5.113663951083275,540.5620266215029,52.40231084622905,39.0,Estación B,2023-09-03
16.43076203156526,76.25431794842324,950.3779053347885,15.779794780402263,43.91685583025148,10.865102261908428,935.1212659585797,58.49502999911261,42.0,Estación A,2023-01-01
-17.862574785984485,37.76778470603634,997.9919185837474,91.99852216055837,230.16621026267057,156.24857762672602,9.686599726913547,22.587622554206156,41.5,Estación C,2023-09-29
,83.41212728313306,1012.2757761030514,49.15258418316212,38.783640803839546,1.1624777425131834,228.92759648042383,18.70034157258892,41.5,Estación C,2023-12-28
11.4349775319916,73.14548910833787,959.8115729166251,26.05008014410139,158.72542297994534,8.295839747142727,586.4157858733424,84.49852275320302,39.5,Estación D,2023-01-28
17.046606105367847,33.480520063340414,967.9632398217523,3.3281137364519875,40.07953381862292,0.3225198421634817,113.07629618699278,15.46167191290012,39.5,Estación D,2023-06-19
6.715826736247333,60.20806209956792,969.9434743512961,11.750763011497112,80.84345684498436,0.1783278047576842,215.61011110812078,74.96846373017343,,Estación C,2023-06-01
14.630853324591733,41.83733764329332,1021.4890359529631,19.881955213358683,11.93012591275712,3.296399834023954,959.559423836545,60.54696538584916,42.0,Estación A,2023-04-11
,70.26521608026036,,49.135474702953665,1.086484879611942,,74.08402491886257,61.830961533970054,40.0,Estación E,2023-05-28
23.330420592469633,56.50406378223053,997.1944294545627,34.343017413427305,282.95368090871017,4.825231474603337,835.2709431485425,5.22742181940048,39.5,Estación D,2023-05-04
7.872244702734195,72.72249970832966,,26.887131742352675,279.9719674135095,1.319161820080497,393.2786796549275,73.15650112132226,39.0,Estación B,2023-06-19
-1.3378920488239876,53.704250168705954,1012.59449071138,14.774833413432987,228.01545281072038,3.0013301322745027,588.8564032979615,3.2750229851200574,39.0,Estación B,2023-05-01
-1.7508599162984684,99.81041518927779,983.7421566567393,3.8363281303577357,71.46721598843459,0.1669736736415912,814.1392753604879,,39.5,Estación D,2023-07-19
-1.2169682245712554,92.46770867306975,960.1523491603178,,308.38726369894755,1.455398995439009,96.63152574818412,44.510140070271845,41.5,Estación C,2023-03-31
29.920162034559738,50.854622577214016,954.4086820735126,19.149727736208565,305.5067397755586,7.667101482173333,585.6265026682527,2.1192609404225737,41.5,Estación C,2023-11-19
,72.27113349668122,1045.1568880808536,32.90995001116617,273.69554923934226,4.3544804613023675,132.1948248958218,80.75163102032259,,Estación C,2023-10-27
-4.902560946833896,70.24517897862441,1027.632104298837,4.924594895336515,249.2880399088775,13.43927032115285,184.53825027254277,64.5888239734008,41.5,Estación C,2023-07-04
26.59763894578656,67.90420795145313,1012.4411801154596,33.73017579720068,56.7272768317188,3.6049559512723297,652.0828378388858,1.9761005908378593,41.5,Estación C,2023-08-14
-1.3240873903849293,33.71354834517511,,37.62617755192345,28.324410944980308,4.2762651722621685,400.7817908201944,65.53327967888627,41.5,Estación C,2023-07-08
3.154441264022063,56.210025026124754,1020.9912843403771,22.96239835067746,206.1030560868702,9.471414619960694,340.12942160207825,7.808436827647725,40.0,Estación E,2023-09-16
1.705847002208869,,971.4424841248866,6.826183958595938,185.56730971389624,10.038776074971425,983.5221451886276,56.895361276727165,39.5,Estación D,2023-05-17
12.668112520087153,63.09808346332537,995.4470692796082,23.702738037959158,248.5904751634967,13.218383033746301,470.9622356813533,,42.0,Estación A,2023-06-05
28.36579216947616,77.65615486277513,,14.482693807123741,298.3590638769372,7.034499289002679,806.5235049388202,84.97880728584329,42.0,Estación A,2023-11-08
-15.81515527715632,46.31822261988092,983.0904489754618,93.25478284267435,86.74974282148852,192.23538613595986,933.8909921447088,26.433584563873115,40.0,Estación E,2023-04-25
24.2491985017416,60.96911453323747,1047.901560338017,32.1992690862795,284.35478977730304,7.68493616606869,875.4852409442112,57.91267144683698,40.0,Estación E,2023-12-10
12.610473076557,60.016864109272404,988.2850752216817,42.5592325069314,112.42968419137652,5.1087574193174845,754.2215661007394,10.177970785489466,40.0,Estación E,2023-05-24
6.369427306789968,82.54477776251885,1024.349596090355,43.82262271070472,276.16190718618316,6.338385221757594,848.4325169335427,36.1815465754472,42.0,Estación A,2023-10-08
10.161816750965729,36.91101998860415,1019.3069068015677,1.596021584173557,113.70993122407346,0.27028854968115995,133.1505641256495,80.67088777912971,41.5,Estación C,2023-04-16
13.751832751803331,52.84330250764056,1043.4728414606277,37.17812815335596,185.74049924837152,1.7024778692486986,171.2780867476491,26.771703906176235,40.0,Estación E,2023-08-06
33.94393858501099,65.17190468670186,1016.1709924484579,25.63682290641154,217.45679433340368,5.691056762936331,223.40455188292097,63.78787972892053,41.5,Estación C,2023-12-16
10.898204261136764,96.50480163701802,990.2682907143744,9.083246610393914,123.00513403210213,17.106814043353545,11.057845028935475,61.1656655609115,40.0,Estación E,2023-10-18
29.363017300073032,75.05343863099313,996.7457146040701,31.429589497269976,356.10463278749825,1.7874798521252468,440.58800684786894,5.0687025964635595,42.0,Estación A,2023-04-24
22.983111421523358,82.47320189020004,1049.4555094688587,9.89403207461564,226.34413887388936,3.918048310396585,788.4480193364151,94.31676715207192,42.0,Estación A,2023-01-06
2.2971669768947622,36.8319752911265,991.6780256262515,12.044549982304959,16.1671161483913,12.572899868071959,591.8236117140164,69.81023335819769,42.0,Estación A,2023-05-29
17.533330436159908,32.58846890505949,965.2778107510758,18.56188519100177,199.50231920622954,1.3004448496278898,214.77662196885038,25.955606966038136,40.0,Estación E,2023-08-10
6.630436932060665,40.29463119430315,1009.5245213799265,47.10033532053141,342.74440761376434,0.6739606035311909,406.99810792376235,90.00625307253632,42.0,Estación A,2023-05-17
33.85075572509167,99.77911575437388,1008.9718634157293,43.207605290402626,191.40389520926388,4.268098279996531,783.2200122579121,83.80149284220985,40.0,,2023-05-12
-1.1713656965844788,57.58606032239655,1034.0755863367065,23.47414250603448,137.59164184567305,22.003085499581346,174.30186816237205,61.7844118089928,39.5,Estación D,2023-03-03
30.49416299917705,74.2800589939254,1037.8917077862432,31.022825477925597,164.38803469690336,5.556046766281475,122.15144585803816,51.72188227794536,39.5,Estación D,2023-09-18
5.257433450921178,80.89590475202014,1015.1304775135703,48.67592542001761,184.3007780291454,3.747487219336479,569.2231129119054,90.09564351829832,42.0,Estación A,2023-01-18
27.45922389014025,81.18428913758964,,27.033261489381914,343.99732047186706,4.3082975524691305,75.6289239607072,83.26033759792372,39.0,Estación B,2023-02-14
28.631358069216603,49.73408458055615,977.4361795249528,18.089195106821727,327.82784020706424,2.1459787141086815,842.4285993230959,23.056643579687154,39.5,Estación D,2023-12-01
10.578427211668968,53.53531596095411,974.2366476317014,45.84574523859737,266.25364160473464,4.045204696485714,593.6229249058104,82.45977850803837,41.5,Estación C,2023-01-04
8.09362128512161,36.15321544660952,952.8847360881119,44.618757834735675,176.6659006995805,1.5747747972530204,957.4846486011202,29.091061036945487,39.0,Estación B,2023-03-02
-0.9291495614826184,71.87670425455228,988.9878286039115,35.180176349395225,46.20352152792297,2.798941064418554,505.08296998103555,57.08034845766735,,Estación E,2023-11-17
8.891203977915128,56.57624907151716,1046.831143334431,23.038743752349394,308.1354525011944,1.5273731713898502,319.1889440150436,17.88287982567851,41.5,Estación C,2023-02-19
-4.808006122153028,70.88082142111952,971.1416978547629,27.61088288134772,57.19747531287251,4.446816159149908,446.93786764427466,11.025823893801267,41.5,Estación C,2023-03-11
-3.0080149915071575,40.352859285428465,991.1905741205769,25.488721034038186,313.63734362235556,0.21215329068996364,990.495129190492,16.447884178037675,39.0,Estación B,2023-11-14
13.850393673117747,75.1477235629435,954.6421594207175,47.88920507366548,96.75907565641101,4.778914326986372,44.102079914447366,61.613685777115165,42.0,Estación A,2023-01-02
15.716593130520312,71.54405010716775,987.0718506074695,31.523628511276016,162.95688218486086,1.2432288434392798,948.4476602030774,29.08750625212184,41.5,Estación C,2023-02-03
26.683713675898197,55.39115399506683,961.1421469385507,24.945314840080083,311.6024651543481,,370.91410231550105,30.074877145086532,39.5,Estación D,2023-08-10
0.45596790154382116,88.47287290779897,992.5133109031194,2.431526702764697,315.7661978763227,3.2377529997813284,69.02514111474855,67.76712767796887,,Estación B,2023-06-10
10.938645245634572,55.271662715527725,1017.1045008308085,35.797971368010224,,11.069809733661245,730.4809271186163,46.758286841099775,39.5,Estación D,2023-12-17
7.296835189576662,48.881428287638926,,36.049604098193015,342.1141739651682,9.901463345440565,971.3457464740948,45.79894261479737,41.5,Estación C,2023-07-25
-17.119883242266102,43.20755125241804,959.019682112481,107.23570708565073,234.50780801557485,172.74403327930318,352.102085778358,,40.0,Estación E,2023-12-05
22.925972960990208,68.2024465313054,1018.3138910938285,33.12293211684835,135.06566528486445,1.1740930136895202,180.39135401034358,43.47944912190075,39.0,Estación B,2023-01-03
,66.29187628543767,1016.5932475018717,36.02250515415124,114.48954362930266,1.654680137812473,800.3419726050682,0.23867834190866022,42.0,Estación A,2023-01-28
22.289641878277898,53.01072040321263,1001.6146621660888,42.593239404554,57.96126925019412,6.636896778020437,663.8838816660666,73.14383977456212,40.0,,2023-11-06
23.418664505231405,,1044.8637007183318,12.306928620543472,308.93100905682815,16.70964167606825,741.0658677902546,43.98597073308198,42.0,Estación A,2023-12-26
4.4311066877535445,30.61908672314331,1032.9484212998286,23.026807053233316,74.42379375754729,8.126191100117605,111.87627391290056,79.61162585122536,42.0,Estación A,2023-11-30
13.921061729352182,36.871021917334296,1026.9154599251626,6.35419807242294,0.2318473795428888,2.358115372895453,210.67033705041194,48.36605803740392,39.0,Estación B,2023-01-07
4.217324352211849,35.07626243973051,1007.5149744358171,,348.3122633444591,0.09024624336978435,68.15311145373148,12.403280855376654,40.0,Estación E,2023-08-06
1.8509157069228444,91.31022093668433,956.7364729465594,23.755945918628363,218.10532106822563,3.365396491723268,492.1369866121932,23.457686166725246,42.0,Estación A,2023-07-29
26.797530557902437,65.89499538770886,,12.092125934414339,185.65893474226266,1.9543231732356916,305.3051764419379,57.75339383005722,39.0,Estación B,2023-07-24
25.210161704563262,38.73590958560061,1027.1333972260477,47.45976262133001,238.25459274407044,1.7228738066736802,660.9830628768398,26.326657027397694,41.5,Estación C,2023-09-12
0.10362727122290138,66.7806410869776,965.9267112091518,21.610516257490893,195.80254822791144,22.70966127083171,423.6874633746114,87.77127484943577,39.5,Estación D,2023-11-09
-2.842872749584857,65.32993925575599,958.7918743796894,28.529124252905234,118.10119637981732,1.4683122487495455,598.7076441709968,45.606020647287146,41.5,Estación C,2023-07-16
-17.014167182966272,36.55476079534202,993.9612722275701,91.49447120822691,119.33335033872571,156.76246110088198,669.3527811539567,20.86967092728863,39.0,Estación B,2023-07-20
6.092951592702015,83.12251476293957,963.2634657114551,2.4179893012125806,332.8345730933091,8.248418423575341,529.3681411521316,25.60708404026748,42.0,Estación A,2023-08-27
29.320494234846457,96.4456977805636,1049.1701589218771,27.13562741612805,75.8016046561692,11.722370450697444,808.0262300466446,75.08496868316857,40.0,Estación E,2023-03-02
27.192437553086933,62.07289482634137,992.262341193175,14.476639959730953,277.2152081670394,5.341756759489425,71.82204354428512,19.77293711188829,40.0,,2023-08-01
-2.113720861653121,68.14654193185319,980.0397181344696,14.418769623764232,275.25566475680654,0.057008020595497075,435.8899041296358,17.37009390784896,41.5,Estación C,2023-02-13
16.258356068591816,91.62054187772429,987.1831452555822,31.008232397933494,117.83740390317462,10.821885621729576,363.1516482630941,42.96303555388176,39.5,Estación D,2023-01-21
33.69067285967931,77.90257298223175,1030.3789173278144,25.674611491050452,350.216342180011,1.9652612110268182,649.1424759320415,10.534568753318629,39.5,Estación D,2023-10-10
7.023119906548331,63.882222381050035,988.9042814271113,10.524323933222085,322.32028549686225,4.59249170190908,974.3631032148696,32.01214117873968,39.5,Estación D,2023-05-19
24.122865829565193,66.8999965609963,1027.4091492018235,41.364347535881244,81.5962016922632,4.5208299041455815,631.7320473209281,,39.0,Estación B,2023-06-30
-10.677875673704257,97.11397126073629,1035.4027070868487,113.2120498920801,,114.97467713973836,482.23508842917937,20.203936661672085,42.0,Estación A,2023-02-18
,40.34331636605983,,16.2491928518252,222.62139625107812,4.844274034790739,759.9552568972545,4.347959401140744,39.5,Estación D,2023-03-15
0.6556857289132356,87.21168183523088,953.1397741902767,43.425861334921535,48.20716852476601,4.657207157029483,522.6742924213688,32.09156717688083,39.5,Estación D,2023-12-09
13.930511223289667,97.89121751223236,1027.6557154886361,41.79440038795672,,1.5693419764319683,336.18202562499056,24.16608995398155,41.5,Estación C,2023-03-07
-16.345212362820973,64.94904529249413,981.9706005544648,94.15533199017958,124.13615878307546,110.46959134601337,555.1127972583795,39.82657546307099,39.0,Estación B,2023-08-27
2.602713270916226,71.6020025823735,1010.055343185652,8.777374684195106,187.29346871542137,4.99497749767365,74.47106012946358,23.397299792490678,39.0,Estación B,2023-08-09
15.503654038905662,84.88568262851643,1006.8757232878244,18.59966811437789,306.41895722565874,6.324549951554324,163.00280934515388,6.053406577059528,39.0,Estación B,2023-01-23
30.346010121916727,65.14267600495114,1026.2197101341785,6.516497639534019,119.56048683606731,15.94615078981632,786.6731966753049,2.028297729086237,41.5,Estación C,2023-04-10
32.96708813817845,38.49327905424886,987.1391890594565,37.04460171417684,89.74221071505039,12.307313771680713,631.446978499745,61.439272764060426,41.5,Estación C,2023-02-28
17.537085136141464,,1017.676916673161,41.87063522197136,182.9780378501215,2.083490277756019,866.3348959217321,27.430084627718664,41.5,Estación C,2023-01-13
4.104134199811632,,988.4855390235864,,340.5118677086195,4.8776793813606565,699.7155212214792,73.88314612279603,39.0,Estación B,2023-03-26
15.219132990107358,,951.7930571897685,18.788632554670215,14.851685696519855,2.472164871843998,561.1167153642693,78.03488722313678,39.0,Estación B,2023-05-29
17.842773448797296,82.79282795326037,1015.7541807106212,46.291855765256614,90.18954574672213,2.785023161563822,87.05677022494729,73.90409643679835,42.0,Estación A,2023-10-17
0.07462101284386513,35.97579538143484,1028.0420606654511,,86.65155717627587,12.022839854833894,480.49889021338345,42.46031682854166,41.5,Estación C,2023-11-12
8.925506926656265,92.92145460698681,1004.0217812580673,28.75105166809621,28.718042197049822,4.5895969385932815,923.5891400650222,72.42453582533443,39.0,Estación B,2023-08-20
12.187108855423293,,1027.663258845652,30.284439893695776,,16.07186071835039,463.9538136724243,22.132518990076257,41.5,Estación C,2023-12-21
4.362162458425685,35.624431980522616,963.3465781155866,32.021582371736876,206.03431817397365,0.8342448621817014,,75.34348928532944,40.0,Estación E,2023-12-14
20.12691824706141,61.265929594097216,996.1375873214237,35.211253355727315,8.21948605545689,6.157696460628096,626.675058352374,58.08625113724975,39.0,Estación B,2023-04-30
1.7976347766297662,73.84553001891456,988.3588719162934,16.290993283496668,336.7992255636763,11.262120709594576,129.9126999751543,62.30097350658145,42.0,Estación A,2023-07-16
3.351947498962083,56.1834487544694,1010.805869650383,40.47902164975553,144.52911891645263,3.543007588688469,284.84540997976546,29.794172170058165,41.5,Estación C,2023-02-02
33.859823440721264,39.48831082331706,1020.6522950167657,15.629920818357718,260.3632133638495,5.957006074021423,251.9297638479947,40.88713348889107,,Estación D,2023-06-21
,33.87354437253884,1040.4968078170837,49.93733328002966,264.7478862943786,14.87557559961825,670.0621883158539,48.45628757999656,41.5,Estación C,2023-08-02
23.392371315829948,36.60107470001882,1003.1383426268402,47.50313320336467,122.0851424618892,1.4922680097103467,201.58901296704136,72.76436090788208,39.5,Estación D,2023-12-14
29.74971754760452,48.75514819268194,1007.8478881857594,12.818531009727312,123.34064208271295,0.09607931202949241,53.37888017630166,40.90890873558798,42.0,Estación A,2023-03-14
22.17622388159647,65.26466996930397,1032.6720191574677,11.060889721997386,164.76514048136625,,23.17426011249657,40.59978544006497,41.5,Estación C,2023-12-24
-10.519499391473762,36.62549061236087,1004.9407176612409,105.9935579173556,156.84070115608012,103.11945189163465,539.6513315710926,80.6452665229483,,Estación D,2023-06-12
30.23148653817985,38.52629548102722,999.1715233077912,39.700908955832006,47.42794840772515,12.1003611946336,512.4580932189137,86.05820815838058,39.0,Estación B,2023-04-10
25.972554651220175,60.77997274853838,,49.83391644178198,269.4440256477869,0.7327987844168364,416.1481298968955,24.702805813890727,40.0,Estación E,2023-02-19
6.235318709572866,95.23141972181165,1025.8689240445547,49.41710057870291,103.20789063042879,,25.244477431836554,18.729351898210144,,Estación D,2023-04-19
9.381892363722777,44.67858462410842,1031.4168558227225,8.183244366855352,303.8587523173148,12.122521816276592,630.0303325421899,,,Estación A,2023-05-26
26.288764160292402,93.39381688500669,994.9835197312007,,256.5254244096164,15.047403792895071,895.1217378737358,27.65948846317754,39.5,Estación D,2023-12-15
7.325599422075616,81.43579089579367,1025.6724637807677,35.803151389712056,156.45708973304352,3.88704077100203,739.5621040350079,45.61647000601149,39.5,Estación D,2023-02-26
33.037221154059736,59.3309108764136,986.489842624454,39.89879586913985,197.58094561497663,8.88982139890126,713.7205476631524,29.760091301986545,39.0,Estación B,2023-04-27
19.837682994912416,83.90332841144655,972.5209136341025,6.17073308639381,161.04185526045583,13.939424267404172,117.59427198497818,99.0972900256042,39.0,Estación B,2023-05-30
19.068370914422523,79.63319878594733,,43.88187534877771,208.53177639799824,4.675243058359635,462.90369667432583,70.31183068842384,39.0,Estación B,2023-11-28
26.43364286277885,,987.8519360401373,,71.68157812414141,0.3872954804350756,997.2826202142759,15.257708794519221,39.0,Estación B,2023-10-26
6.21673371747972,39.49587868224425,988.8601666998724,21.80016010352871,186.60849024081574,6.990810121020607,653.0903086971989,83.9512580709474,42.0,Estación A,2023-11-14
34.979937912599326,77.63046976482582,952.7448924757716,13.44912294099791,329.0643903239839,15.328025233916495,704.6431578091451,6.635954296734125,42.0,Estación A,2023-04-28
-4.270467656410495,67.70079855171474,969.4261296161976,1.7387170795730322,186.1480754217024,1.9706847080042431,125.23343468803338,3.5091842553404473,40.0,Estación E,2023-01-25
,57.53281422208626,993.7925444242574,18.968537407600444,187.66899680986543,5.378910440297558,100.97220387236638,15.817728401176467,39.0,Estación B,2023-12-18
31.457983643009044,44.734707766906766,957.5512590652619,49.44154420609219,,3.4166996467114386,940.2188387379055,54.72079112594038,39.0,Estación B,2023-12-30
24.09273498667475,97.45399252580508,1022.0503723767916,20.79871687692622,230.75989255624486,0.8874532800375927,507.8892588840207,44.91125348535038,40.0,Estación E,2023-06-08
12.42612176360489,50.686722835948586,1048.4901994942036,34.83616869249019,152.67773121667614,3.5358772201007103,110.91890879801525,,41.5,Estación C,2023-04-09
17.258367539720982,95.68232948161989,999.9819165678291,37.420862568854645,309.3360056838737,0.4396012834039007,526.9862217119696,59.92406401182123,42.0,Estación A,2023-03-11
,34.906154743094035,,48.80050218101084,256.99371753171215,8.859860661945948,194.98825781358687,92.29131691534734,40.0,Estación E,2023-01-17
6.652421319373012,46.543208665671905,1043.2384253746911,5.574012964725117,89.08796418000736,3.7218478163121387,307.23270957184843,88.78843599351222,40.0,,2023-08-11
